Source Port,Fwd Packet Length Max,Total Length of Fwd Packets,Flow Bytes/s,Init_Win_bytes_forward,Destination Port,Protocol,Flow Duration,Fwd Packet Length Std,Flow Packets/s
0,0.0,0.0,0.0,-1,0,0,406,0.0,4926.108374384236
0,0.0,0.0,0.0,-1,0,0,8694916,0.0,1.0350876305187997
0,0.0,0.0,0.0,-1,0,0,11142181,0.0,0.1794980713380979
0,0.0,0.0,0.0,-1,0,0,113076,0.0,17.687219215394958
0,0.0,0.0,0.0,-1,0,0,813730,0.0,2.45781770366092
0,0.0,0.0,0.0,-1,0,0,1830413,0.0,2.1852991647240265
50218,588.0,990.0,138.90692700392597,-1,443,6,30999174,192.54544918018703,0.7419552533883644
0,0.0,0.0,0.0,-1,0,0,77097423,0.0,0.1815884300049821
62879,0.0,0.0,1244.46571736269,-1,19302,17,41785,0.0,47.86406605241115
0,0.0,0.0,0.0,-1,0,0,248749,0.0,20.100583318927917
0,0.0,0.0,0.0,-1,0,0,58453844,0.0,0.034215029553916
0,0.0,0.0,0.0,-1,0,0,19253580,0.0,0.1038767855120969
0,0.0,0.0,0.0,-1,0,0,59159253,0.0,0.067614105945523
0,0.0,0.0,0.0,-1,0,0,713424,0.0,51.862567000829806
0,0.0,0.0,0.0,-1,0,0,30081729,0.0,0.7313409412072026
0,0.0,0.0,0.0,-1,0,0,57997614,0.0,0.2069050633703655
0,0.0,0.0,0.0,-1,0,0,132376,0.0,37.77119719586632
0,0.0,0.0,0.0,-1,0,0,911349,0.0,3.291823439757985
0,0.0,0.0,0.0,-1,0,0,16272,0.0,122.91052114060965
60674,1252.0,7532.0,11144.019417445728,-1,443,17,1294506,597.7574115616828,20.084881800470605
0,0.0,0.0,0.0,-1,0,0,6152457,0.0,0.3250733812524005
0,0.0,0.0,0.0,-1,0,0,109770,0.0,18.21991436640248
65473,0.0,0.0,1342.4124513618676,-1,53,17,154200,0.0,12.97016861219196
0,0.0,0.0,0.0,-1,0,0,375889,0.0,10.64143936108798
0,0.0,0.0,0.0,-1,0,0,611133,0.0,4.908915080678019
0,0.0,0.0,0.0,-1,0,0,62826149,0.0,0.7958469649317516
0,0.0,0.0,0.0,-1,0,0,235987,0.0,16.950086233563713
0,0.0,0.0,0.0,-1,0,0,16051602,0.0,0.9967852429931916
0,0.0,0.0,0.0,-1,0,0,217605,0.0,22.977413202821623
0,0.0,0.0,0.0,-1,0,0,93152513,0.0,0.0858806675457053
0,0.0,0.0,0.0,-1,0,0,1434186,0.0,1.3945192604027652
0,0.0,0.0,0.0,-1,0,0,408380,0.0,4.897399480875655
0,0.0,0.0,0.0,-1,0,0,5412065,0.0,0.3695447116765966
0,0.0,0.0,0.0,-1,0,0,1682,0.0,2972.651605231867
0,0.0,0.0,0.0,-1,0,0,7530951,0.0,2.390136385165698
0,0.0,0.0,0.0,-1,0,0,205006,0.0,9.755812025013904
63091,0.0,0.0,1010.5525001457528,-1,19302,17,51457,0.0,38.86740385175972
0,0.0,0.0,0.0,-1,0,0,1525995,0.0,8.519031844796347
0,0.0,0.0,0.0,-1,0,0,461049,0.0,4.337933712034946
0,0.0,0.0,0.0,-1,0,0,4641996,0.0,0.6462737150139725
0,0.0,0.0,0.0,-1,0,0,496649,0.0,56.37784431258293
0,0.0,0.0,0.0,-1,0,0,122098,0.0,16.380284689347903
0,0.0,0.0,0.0,-1,0,0,59104582,0.0,0.0845958101860867
54430,0.0,0.0,2034.038204543668,-1,53,17,101768,0.0,19.652543039069258
0,0.0,0.0,0.0,-1,0,0,11421615,0.0,4.72787780011846
0,0.0,0.0,0.0,-1,0,0,210276,0.0,9.511308946337197
0,0.0,0.0,0.0,-1,0,0,1029,0.0,1943.6345966958213
0,0.0,0.0,0.0,-1,0,0,17041201,0.0,0.117362620158051
0,0.0,0.0,0.0,-1,0,0,11771706,0.0,0.5096967253514486
0,0.0,0.0,0.0,-1,0,0,1997693,0.0,6.507506408642369
0,0.0,0.0,0.0,-1,0,0,3898,0.0,769.6254489481786
0,0.0,0.0,0.0,-1,0,0,50279,0.0,39.77803854491936
0,0.0,0.0,0.0,-1,0,0,17597991,0.0,0.1136493364498254
0,0.0,0.0,0.0,-1,0,0,1828310,0.0,3.8286723805044
0,0.0,0.0,0.0,-1,0,0,4123738,0.0,0.484996864495271
0,0.0,0.0,0.0,-1,0,0,2341170,0.0,0.8542737178419337
0,0.0,0.0,0.0,-1,0,0,120097,0.0,24.9798079885426
0,0.0,0.0,0.0,-1,0,0,736977,0.0,2.713788897075485
61915,176.0,528.0,235.9199520921643,-1,1900,17,2984063,0.0,1.3404542732509337
0,0.0,0.0,0.0,-1,0,0,11389606,0.0,0.4389967484388836
0,0.0,0.0,0.0,-1,0,0,3503917,0.0,4.566318209021504
0,0.0,0.0,0.0,-1,0,0,10343913,0.0,0.1933504274446237
0,0.0,0.0,0.0,-1,0,0,661713,0.0,7.55614594242519
0,0.0,0.0,0.0,-1,0,0,11548534,0.0,0.3463643090975876
0,0.0,0.0,0.0,-1,0,0,40218113,0.0,0.1243220933811588
0,0.0,0.0,0.0,-1,0,0,75861,0.0,39.54601178471151
0,0.0,0.0,0.0,-1,0,0,4200751,0.0,0.4761053440206286
0,0.0,0.0,0.0,-1,0,0,247988,0.0,8.064906366437086
0,0.0,0.0,0.0,-1,0,0,31469336,0.0,0.1906617921649189
0,0.0,0.0,0.0,-1,0,0,226554,0.0,17.6558348120095
0,0.0,0.0,0.0,-1,0,0,17329495,0.0,0.1154101720794518
443,0.0,0.0,0.0,-1,50026,6,3074027,0.0,0.9759185589456436
0,0.0,0.0,0.0,-1,0,0,518493,0.0,11.57199807904832
0,0.0,0.0,0.0,-1,0,0,84,0.0,23809.52380952381
0,0.0,0.0,0.0,-1,0,0,16825984,0.0,0.3565913292203297
0,0.0,0.0,0.0,-1,0,0,641,0.0,4680.1872074883
0,0.0,0.0,0.0,-1,0,0,103769,0.0,19.273578814482168
0,0.0,0.0,0.0,-1,0,0,328616,0.0,6.086130924848455
0,0.0,0.0,0.0,-1,0,0,34539642,0.0,0.0868567195919401
0,0.0,0.0,0.0,-1,0,0,848660,0.0,7.069969127801476
0,0.0,0.0,0.0,-1,0,0,235957,0.0,8.47612064910132
0,0.0,0.0,0.0,-1,0,0,4890,0.0,1431.4928425357873
0,0.0,0.0,0.0,-1,0,0,911173,0.0,7.682404987856312
0,0.0,0.0,0.0,-1,0,0,520460,0.0,3.8427544864158634
0,0.0,0.0,0.0,-1,0,0,16818,0.0,237.84040908550364
0,0.0,0.0,0.0,-1,0,0,99512,0.0,20.098078623683577
0,0.0,0.0,0.0,-1,0,0,3432622,0.0,0.5826449868351365
0,0.0,0.0,0.0,-1,0,0,235657,0.0,8.486911061415531
0,0.0,0.0,0.0,-1,0,0,21801743,0.0,0.1834715692226993
0,0.0,0.0,0.0,-1,0,0,92324,0.0,21.66283956501018
0,0.0,0.0,0.0,-1,0,0,87287,0.0,22.912919449631676
0,0.0,0.0,0.0,-1,0,0,695290,0.0,58.96820031929124
0,0.0,0.0,0.0,-1,0,0,40603060,0.0,0.049257371242463
0,0.0,0.0,0.0,-1,0,0,16999288,0.0,0.1176519863655466
0,0.0,0.0,0.0,-1,0,0,17312367,0.0,0.7509082957864746
0,0.0,0.0,0.0,-1,0,0,90007705,0.0,0.0333304798739174
137,50.0,100.0,49.576009441916256,-1,137,17,3025657,0.0,0.991520188838325
0,0.0,0.0,0.0,-1,0,0,131656,0.0,37.97776022361305
0,0.0,0.0,0.0,-1,0,0,5454946,0.0,0.3666397430881992
0,0.0,0.0,0.0,-1,0,0,85121164,0.0,0.352438789488358
0,0.0,0.0,0.0,-1,0,0,445857,0.0,8.971486373433635
0,0.0,0.0,0.0,-1,0,0,931785,0.0,5.366044742081059
0,0.0,0.0,0.0,-1,0,0,5179361,0.0,0.3861480209624314
0,0.0,0.0,0.0,-1,0,0,184681,0.0,21.65896870820496
0,0.0,0.0,0.0,-1,0,0,519128,0.0,7.705228768242128
0,0.0,0.0,0.0,-1,0,0,2153108,0.0,0.9288897723662723
0,0.0,0.0,0.0,-1,0,0,73758212,0.0,0.1355781238297913
0,0.0,0.0,0.0,-1,0,0,58300045,0.0,0.0343052908449727
50137,674.0,2153.0,556.4410890102597,-1,443,6,33079872,260.18933300769464,1.2696542477552513
0,0.0,0.0,0.0,-1,0,0,1160423,0.0,1.723509444400878
0,0.0,0.0,0.0,-1,0,0,44463147,0.0,0.134943214883103
0,0.0,0.0,0.0,-1,0,0,1469163,0.0,10.890554689983343
0,0.0,0.0,0.0,-1,0,0,1531,0.0,5878.510777269758
0,0.0,0.0,0.0,-1,0,0,667070,0.0,2.998186097411066
0,0.0,0.0,0.0,-1,0,0,226571,0.0,13.240882548958163
0,0.0,0.0,0.0,-1,0,0,52509,0.0,57.13306290350226
0,0.0,0.0,0.0,-1,0,0,9554686,0.0,1.0466068691320678
0,0.0,0.0,0.0,-1,0,0,227603,0.0,8.787230396787388
0,0.0,0.0,0.0,-1,0,0,703,0.0,2844.9502133712663
0,0.0,0.0,0.0,-1,0,0,573,0.0,5235.602094240838
0,0.0,0.0,0.0,-1,0,0,39469360,0.0,3.3443663641873087
0,0.0,0.0,0.0,-1,0,0,47638663,0.0,0.041982706357649
0,0.0,0.0,0.0,-1,0,0,406465,0.0,9.8409457148832
0,0.0,0.0,0.0,-1,0,0,6498695,0.0,1.2310163809811048
0,0.0,0.0,0.0,-1,0,0,49336268,0.0,0.0810762581393469
0,0.0,0.0,0.0,-1,0,0,74424687,0.0,0.0806184109313083
0,0.0,0.0,0.0,-1,0,0,212265,0.0,23.55546133371022
0,0.0,0.0,0.0,-1,0,0,22163505,0.0,0.090238434760206
0,0.0,0.0,0.0,-1,0,0,229288,0.0,17.44530895642162
60678,0.0,0.0,1356.215116582338,-1,19302,17,38342,0.0,52.16211986855146
0,0.0,0.0,0.0,-1,0,0,18213364,0.0,0.1098094783588578
0,0.0,0.0,0.0,-1,0,0,11120,0.0,629.4964028776978
0,0.0,0.0,0.0,-1,0,0,70265,0.0,28.46367323703124
60673,133.0,523.0,17732.49393904052,-1,443,17,402989,30.29136290540039,49.62914620498327
0,0.0,0.0,0.0,-1,0,0,773866,0.0,10.337707044888909
0,0.0,0.0,0.0,-1,0,0,1634880,0.0,1.2233313760031317
0,0.0,0.0,0.0,-1,0,0,71188,0.0,28.09462268921728
63085,0.0,0.0,1280.9459293016382,-1,19302,17,40595,0.0,49.267151126986086
0,0.0,0.0,0.0,-1,0,0,39622732,0.0,0.0504760751984492
0,0.0,0.0,0.0,-1,0,0,3425102,0.0,2.919621079897767
0,0.0,0.0,0.0,-1,0,0,388579,0.0,5.146958533528575
0,0.0,0.0,0.0,-1,0,0,215500,0.0,23.20185614849188
0,0.0,0.0,0.0,-1,0,0,28191558,0.0,0.1418864469994883
0,0.0,0.0,0.0,-1,0,0,9432126,0.0,0.4240825451229129
0,0.0,0.0,0.0,-1,0,0,9088951,0.0,0.4400947920172526
0,0.0,0.0,0.0,-1,0,0,24816089,0.0,0.9671145199390604
0,0.0,0.0,0.0,-1,0,0,24238652,0.0,0.2475385182311293
0,0.0,0.0,0.0,-1,0,0,46721123,0.0,0.0642107853443505
0,0.0,0.0,0.0,-1,0,0,1147520,0.0,1.742889012827663
0,0.0,0.0,0.0,-1,0,0,7317652,0.0,0.2733117125547922
0,0.0,0.0,0.0,-1,0,0,665,0.0,3007.5187969924814
0,0.0,0.0,0.0,-1,0,0,729023,0.0,6.858494176452595
0,0.0,0.0,0.0,-1,0,0,43669585,0.0,0.1144961647792164
0,0.0,0.0,0.0,-1,0,0,31061316,0.0,0.4185270192673098
0,0.0,0.0,0.0,-1,0,0,5216,0.0,383.4355828220859
0,0.0,0.0,0.0,-1,0,0,38370393,0.0,0.1303088034568736
0,0.0,0.0,0.0,-1,0,0,59232641,0.0,0.0506477501146707
0,0.0,0.0,0.0,-1,0,0,4124155,0.0,0.4849478256758051
0,0.0,0.0,0.0,-1,0,0,7185686,0.0,0.278331115498228
50171,668.0,1077.0,245.1670088742535,-1,443,6,31052302,220.1567623308446,0.7728895590413877
50568,0.0,0.0,1297.9881184164544,-1,19302,17,40062,0.0,49.9226199390944
50172,660.0,1911.0,252.6652837589944,-1,443,6,32240282,253.3957738041781,0.8374616574383561
0,0.0,0.0,0.0,-1,0,0,771598,0.0,6.480058268683952
0,0.0,0.0,0.0,-1,0,0,1881031,0.0,2.126493396440569
0,0.0,0.0,0.0,-1,0,0,41569,0.0,48.11277634775914
50174,450.0,903.0,69.3829171352686,-1,80,6,40226040,208.0785823398733,0.4226118206017794
0,0.0,0.0,0.0,-1,0,0,7879330,0.0,0.253828688479858
443,0.0,0.0,0.0,-1,50034,6,47,0.0,42553.19148936171
0,0.0,0.0,0.0,-1,0,0,10435449,0.0,0.1916544271358137
0,0.0,0.0,0.0,-1,0,0,7130,0.0,280.50490883590464
0,0.0,0.0,0.0,-1,0,0,116836,0.0,34.23602314355165
0,0.0,0.0,0.0,-1,0,0,10513946,0.0,0.2853353060782317
0,0.0,0.0,0.0,-1,0,0,143856,0.0,13.902791680569456
0,0.0,0.0,0.0,-1,0,0,82444,0.0,24.258890883508805
0,0.0,0.0,0.0,-1,0,0,12256366,0.0,5.221776177375904
0,0.0,0.0,0.0,-1,0,0,3834203,0.0,0.5216207905528215
0,0.0,0.0,0.0,-1,0,0,111423496,0.0,0.0538486065811469
0,0.0,0.0,0.0,-1,0,0,699,0.0,4291.845493562232
0,0.0,0.0,0.0,-1,0,0,12523828,0.0,0.1596955818939704
0,0.0,0.0,0.0,-1,0,0,58469134,0.0,0.08551520533894
0,0.0,0.0,0.0,-1,0,0,161627,0.0,37.1225104716415
0,0.0,0.0,0.0,-1,0,0,342428,0.0,14.601609681451285
0,0.0,0.0,0.0,-1,0,0,7009174,0.0,0.8560209805035515
0,0.0,0.0,0.0,-1,0,0,612596,0.0,6.529588831791262
0,0.0,0.0,0.0,-1,0,0,1094762,0.0,10.96128656274149
61611,0.0,0.0,1592.0784389865062,-1,53,17,206020,0.0,9.707795359673815
0,0.0,0.0,0.0,-1,0,0,21999,0.0,90.9132233283331
0,0.0,0.0,0.0,-1,0,0,2564426,0.0,0.7799016232092484
50562,0.0,0.0,1231.7604699639949,-1,19302,17,42216,0.0,47.37540269092288
0,0.0,0.0,0.0,-1,0,0,11517,0.0,173.65633411478686
0,0.0,0.0,0.0,-1,0,0,306241,0.0,9.796206255857316
0,0.0,0.0,0.0,-1,0,0,1025642,0.0,3.89999629500352
0,0.0,0.0,0.0,-1,0,0,704519,0.0,15.613489487153648
0,0.0,0.0,0.0,-1,0,0,20067187,0.0,0.2989955692344921
0,0.0,0.0,0.0,-1,0,0,37240134,0.0,0.053705499555936
0,0.0,0.0,0.0,-1,0,0,72346,0.0,27.64492853785973
0,0.0,0.0,0.0,-1,0,0,312105,0.0,25.632399352781917
443,0.0,0.0,0.0,-1,50041,6,71,0.0,28169.01408450704
50559,0.0,0.0,1233.7770185303818,-1,19302,17,42147,0.0,47.452962251168536
0,0.0,0.0,0.0,-1,0,0,19177258,0.0,0.1042901962313903
0,0.0,0.0,0.0,-1,0,0,420,0.0,4761.9047619047615
0,0.0,0.0,0.0,-1,0,0,2480083,0.0,6.048184677690222
0,0.0,0.0,0.0,-1,0,0,214246,0.0,18.67012686351204
59218,0.0,0.0,30270.70276036805,-1,53,17,7499,0.0,266.70222696359514
0,0.0,0.0,0.0,-1,0,0,1122,0.0,1782.5311942959
0,0.0,0.0,0.0,-1,0,0,1853009,0.0,1.6189883589340366
0,0.0,0.0,0.0,-1,0,0,52602017,0.0,1.8060143967483224
0,0.0,0.0,0.0,-1,0,0,74620149,0.0,0.0268024123082359
0,0.0,0.0,0.0,-1,0,0,709781,0.0,7.044426379404351
0,0.0,0.0,0.0,-1,0,0,180677,0.0,27.673693940014505
0,0.0,0.0,0.0,-1,0,0,90012229,0.0,0.0333288046894161
0,0.0,0.0,0.0,-1,0,0,34991728,0.0,0.0571563656416167
0,0.0,0.0,0.0,-1,0,0,1145303,0.0,1.7462627793693024
0,0.0,0.0,0.0,-1,0,0,714141,0.0,11.202269579816871
0,0.0,0.0,0.0,-1,0,0,2749649,0.0,0.7273655655685508
50126,662.0,2436.0,282.1937540156343,-1,443,6,50029456,195.1468333068913,0.8794818796350693
443,0.0,0.0,781.7110013911375,-1,50152,6,0,0.0,562.7871644774533
0,0.0,0.0,0.0,-1,0,0,4484,0.0,669.0454950936663
0,0.0,0.0,0.0,-1,0,0,62092466,0.0,0.112735094141695
0,0.0,0.0,0.0,-1,0,0,58249231,0.0,0.0686704344646198
0,0.0,0.0,0.0,-1,0,0,1308932,0.0,2.291944883309446
0,0.0,0.0,0.0,-1,0,0,488069,0.0,8.195562512677512
0,0.0,0.0,0.0,-1,0,0,24321509,0.0,0.082231739815157
0,0.0,0.0,0.0,-1,0,0,77193854,0.0,0.2202247862893333
0,0.0,0.0,0.0,-1,0,0,44247664,0.0,0.1130003156776818
0,0.0,0.0,0.0,-1,0,0,23319193,0.0,0.3430650451754484
0,0.0,0.0,0.0,-1,0,0,12056000,0.0,0.2488387524883875
0,0.0,0.0,0.0,-1,0,0,58921072,0.0,0.1188029980174155
0,0.0,0.0,0.0,-1,0,0,253277,0.0,19.74123193183748
0,0.0,0.0,0.0,-1,0,0,96087,0.0,20.81447021969673
0,0.0,0.0,0.0,-1,0,0,258103,0.0,7.74884445357086
0,0.0,0.0,0.0,-1,0,0,414891,0.0,9.641086454032504
0,0.0,0.0,0.0,-1,0,0,789552,0.0,2.5330820515938157
0,0.0,0.0,0.0,-1,0,0,42822816,0.0,12.773564447513213
0,0.0,0.0,0.0,-1,0,0,1740,0.0,2298.850574712644
0,0.0,0.0,0.0,-1,0,0,2064265,0.0,0.9688678536912656
50225,655.0,1266.0,344.8918676680464,-1,443,6,22905730,259.12931134860065,0.9604583656578508
0,0.0,0.0,0.0,-1,0,0,552305,0.0,3.621187568463077
0,0.0,0.0,0.0,-1,0,0,3703184,0.0,2.7003789171696573
0,0.0,0.0,0.0,-1,0,0,208379,0.0,19.195792282331716
0,0.0,0.0,0.0,-1,0,0,1690545,0.0,2.3661008727954598
0,0.0,0.0,0.0,-1,0,0,159209,0.0,31.40525975290342
0,0.0,0.0,0.0,-1,0,0,13115214,0.0,0.2287419785906657
0,0.0,0.0,0.0,-1,0,0,253164,0.0,19.75004345009559
0,0.0,0.0,0.0,-1,0,0,85350,0.0,23.43292325717633
0,0.0,0.0,0.0,-1,0,0,285266,0.0,14.022000518814018
0,0.0,0.0,0.0,-1,0,0,59394168,0.0,0.067346679559515
0,0.0,0.0,0.0,-1,0,0,45254540,0.0,0.1325833827943008
0,0.0,0.0,0.0,-1,0,0,24626,0.0,81.21497604158208
0,0.0,0.0,0.0,-1,0,0,58033247,0.0,0.0344630035951633
50055,0.0,0.0,0.0,-1,443,6,40019550,0.0,0.0999511488759868
0,0.0,0.0,0.0,-1,0,0,2500,0.0,800.0
0,0.0,0.0,0.0,-1,0,0,226874,0.0,8.815465853293018
0,0.0,0.0,0.0,-1,0,0,1037463,0.0,4.819448982758903
0,0.0,0.0,0.0,-1,0,0,58778088,0.0,0.1190919990456307
0,0.0,0.0,0.0,-1,0,0,395174,0.0,5.061061709525424
62831,20.0,40.0,416.8058245942154,-1,19302,17,374275,0.0,16.03099325362367
0,0.0,0.0,0.0,-1,0,0,6925119,0.0,1.1552148056950358
0,0.0,0.0,0.0,-1,0,0,2913712,0.0,1.0296144574343655
0,0.0,0.0,0.0,-1,0,0,85011,0.0,35.28955076401877
0,0.0,0.0,0.0,-1,0,0,16243358,0.0,0.184690874879443
63115,0.0,0.0,966.039979192985,-1,19302,17,53828,0.0,37.15538381511481
0,0.0,0.0,0.0,-1,0,0,35507910,0.0,0.0563254779005579
0,0.0,0.0,0.0,-1,0,0,489668,0.0,8.168800084955521
0,0.0,0.0,0.0,-1,0,0,550951,0.0,9.075217215324049
0,0.0,0.0,0.0,-1,0,0,578255,0.0,13.834726893844412
0,0.0,0.0,0.0,-1,0,0,2425839,0.0,1.648914045820848
0,0.0,0.0,0.0,-1,0,0,89258102,0.0,0.0896277180529785
0,0.0,0.0,0.0,-1,0,0,32004,0.0,62.49218847644045
0,0.0,0.0,0.0,-1,0,0,623946,0.0,4.808108393995634
0,0.0,0.0,0.0,-1,0,0,215,0.0,9302.32558139535
0,0.0,0.0,0.0,-1,0,0,2014463,0.0,0.9928204191389964
137,50.0,100.0,49.63209383245131,-1,137,17,3022238,0.0,0.9926418766490264
0,0.0,0.0,0.0,-1,0,0,409567,0.0,7.324808883528213
0,0.0,0.0,0.0,-1,0,0,358873,0.0,5.573002148392328
0,0.0,0.0,0.0,-1,0,0,33679343,0.0,0.0593835812058447
0,0.0,0.0,0.0,-1,0,0,227971,0.0,8.773045694408498
0,0.0,0.0,0.0,-1,0,0,178025,0.0,16.851565791321445
0,0.0,0.0,0.0,-1,0,0,137489,0.0,14.546618274916538
0,0.0,0.0,0.0,-1,0,0,13280768,0.0,0.1505937006052662
56184,0.0,0.0,26508.875739644973,-1,53,17,4225,0.0,473.3727810650888
0,0.0,0.0,0.0,-1,0,0,112831,0.0,26.58843757477998
0,0.0,0.0,0.0,-1,0,0,1681845,0.0,4.162095793607615
0,0.0,0.0,0.0,-1,0,0,31663238,0.0,0.0947471007229266
0,0.0,0.0,0.0,-1,0,0,37736661,0.0,0.0529988596500363
0,0.0,0.0,0.0,-1,0,0,3005214,0.0,0.6655100102688194
0,0.0,0.0,0.0,-1,0,0,2556826,0.0,0.7822198303678076
0,0.0,0.0,0.0,-1,0,0,41284056,0.0,0.0726672786220423
0,0.0,0.0,0.0,-1,0,0,5930553,0.0,0.6744733585552646
0,0.0,0.0,0.0,-1,0,0,58466505,0.0,0.1026228607302591
0,0.0,0.0,0.0,-1,0,0,15885428,0.0,0.1259015495207305
0,0.0,0.0,0.0,-1,0,0,107003,0.0,28.036597104754076
0,0.0,0.0,0.0,-1,0,0,98427,0.0,20.319627744419723
0,0.0,0.0,0.0,-1,0,0,58337967,0.0,0.1028489731224264
0,0.0,0.0,0.0,-1,0,0,100095,0.0,19.98101803286877
0,0.0,0.0,0.0,-1,0,0,354189,0.0,5.6467027490972335
443,0.0,0.0,0.0,-1,50179,6,36,0.0,55555.55555555556
0,0.0,0.0,0.0,-1,0,0,30839546,0.0,0.1297035955068858
0,0.0,0.0,0.0,-1,0,0,792422,0.0,8.833677005433973
0,0.0,0.0,0.0,-1,0,0,1057450,0.0,1.8913423802543856
50580,0.0,0.0,1251.4138570019013,-1,19302,17,41553,0.0,48.131302192380815
0,0.0,0.0,0.0,-1,0,0,3050733,0.0,0.983370226106316
0,0.0,0.0,0.0,-1,0,0,67177,0.0,29.77209461571669
0,0.0,0.0,0.0,-1,0,0,413952,0.0,9.66295609152752
0,0.0,0.0,0.0,-1,0,0,24791500,0.0,0.3226912449831595
62855,0.0,0.0,1019.6678235974664,-1,19302,17,50997,0.0,39.21799321528717
0,0.0,0.0,0.0,-1,0,0,21574158,0.0,0.231758755080963
57372,0.0,0.0,1185.7256869228138,-1,19302,17,43855,0.0,45.60483411241592
0,0.0,0.0,0.0,-1,0,0,75726,0.0,39.61651216226923
0,0.0,0.0,0.0,-1,0,0,8160,0.0,735.2941176470588
0,0.0,0.0,0.0,-1,0,0,2805,0.0,713.0124777183601
0,0.0,0.0,0.0,-1,0,0,1316002,0.0,11.39815896936327
0,0.0,0.0,0.0,-1,0,0,5808037,0.0,0.3443504233874543
0,0.0,0.0,0.0,-1,0,0,265258,0.0,7.539829147471519
0,0.0,0.0,0.0,-1,0,0,1391879,0.0,5.029172794474232
0,0.0,0.0,0.0,-1,0,0,2144892,0.0,1.8648957616514024
0,0.0,0.0,0.0,-1,0,0,1917305,0.0,1.0431308529420202
0,0.0,0.0,0.0,-1,0,0,23027673,0.0,0.0868520236499797
52871,0.0,0.0,267.1269113017233,-1,53,17,576505,0.0,3.469180666256147
55976,0.0,0.0,1317.6137425146758,-1,53,17,101699,0.0,19.665876753950386
443,0.0,0.0,0.0,-1,50008,6,62004758,0.0,0.0967667674793602
0,0.0,0.0,0.0,-1,0,0,6087428,0.0,0.3285459803384943
54226,0.0,0.0,1787.5212836220633,-1,53,17,165033,0.0,12.118788363539412
0,0.0,0.0,0.0,-1,0,0,8426680,0.0,4.034803742399142
0,0.0,0.0,0.0,-1,0,0,51962919,0.0,0.0577334772128563
443,0.0,0.0,0.0,-1,50181,6,164422,0.0,30.40955589884565
0,0.0,0.0,0.0,-1,0,0,172901,0.0,11.56731308667966
0,0.0,0.0,0.0,-1,0,0,5910879,0.0,0.6767183019649023
0,0.0,0.0,0.0,-1,0,0,4668710,0.0,0.4283838576394764
0,0.0,0.0,0.0,-1,0,0,3000701,0.0,0.6665109252804595
0,0.0,0.0,0.0,-1,0,0,9040,0.0,774.3362831858408
0,0.0,0.0,0.0,-1,0,0,383343,0.0,138.25738307468768
0,0.0,0.0,0.0,-1,0,0,537185,0.0,11.169336448337164
0,0.0,0.0,0.0,-1,0,0,898745,0.0,6.675975944233348
0,0.0,0.0,0.0,-1,0,0,38536206,0.0,0.1556977352674521
0,0.0,0.0,0.0,-1,0,0,74552401,0.0,0.2548543004000635
0,0.0,0.0,0.0,-1,0,0,470830,0.0,10.619544209162544
0,0.0,0.0,0.0,-1,0,0,822394,0.0,2.431924357424786
0,0.0,0.0,0.0,-1,0,0,7607661,0.0,0.3943393376755352
50571,0.0,0.0,1144.013728164738,-1,19302,17,45454,0.0,44.00052800633608
0,0.0,0.0,0.0,-1,0,0,750068,0.0,6.666062277020218
0,0.0,0.0,0.0,-1,0,0,42357077,0.0,0.0472176113568932
61780,0.0,0.0,9916.351861845656,-1,53,17,14824,0.0,134.91635186184564
0,0.0,0.0,0.0,-1,0,0,711069,0.0,4.218999843897006
0,0.0,0.0,0.0,-1,0,0,37835525,0.0,0.1057207478950008
0,0.0,0.0,0.0,-1,0,0,165710,0.0,12.069277653732424
0,0.0,0.0,0.0,-1,0,0,8965,0.0,223.08979364194087
0,0.0,0.0,0.0,-1,0,0,721,0.0,4160.887656033287
0,0.0,0.0,0.0,-1,0,0,73190547,0.0,0.2459333990221442
0,0.0,0.0,0.0,-1,0,0,436555,0.0,20.615959042961368
0,0.0,0.0,0.0,-1,0,0,74629436,0.0,0.0803972309264135
0,0.0,0.0,0.0,-1,0,0,76407988,0.0,0.052350547432292
0,0.0,0.0,0.0,-1,0,0,228941,0.0,17.471750363630804
0,0.0,0.0,0.0,-1,0,0,251019,0.0,7.967524370665169
0,0.0,0.0,0.0,-1,0,0,331269,0.0,159.9908231678787
0,0.0,0.0,0.0,-1,0,0,307181,0.0,9.766229031092418
0,0.0,0.0,0.0,-1,0,0,1554535,0.0,1.929837539843104
0,0.0,0.0,0.0,-1,0,0,170,0.0,11764.70588235294
0,0.0,0.0,0.0,-1,0,0,36282853,0.0,0.0551224568806648
0,0.0,0.0,0.0,-1,0,0,749770,0.0,2.6674846953065603
0,0.0,0.0,0.0,-1,0,0,13343639,0.0,0.1498841507927485
0,0.0,0.0,0.0,-1,0,0,59042174,0.0,0.0338740914248855
0,0.0,0.0,0.0,-1,0,0,2722299,0.0,1.836682891923334
0,0.0,0.0,0.0,-1,0,0,480510,0.0,4.162244282116918
0,0.0,0.0,0.0,-1,0,0,58058052,0.0,0.0344482794565687
0,0.0,0.0,0.0,-1,0,0,177780,0.0,16.874789065136685
0,0.0,0.0,0.0,-1,0,0,1142360,0.0,4.37690395321965
0,0.0,0.0,0.0,-1,0,0,3795,0.0,790.5138339920949
0,0.0,0.0,0.0,-1,0,0,10243989,0.0,0.4880911137253271
0,0.0,0.0,0.0,-1,0,0,3954487,0.0,1.0115092046073233
